Business Id,Name,Address,City,Postal Code,State,Latitude,Longitude,Review Count,Stars,Categories,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Alcohol,Ambience,Bike Parking,Business Accepts Credit Cards,Business Parking,Dietary Restrictions,Dogs Allowed,Drive Thru,Good For Kids,Good For Meal,Happy Hour,Has TV,Music,Noise Level,Outdoor Seating,Restaurants Attire,Restaurants Delivery,Restaurants Good For Groups,Restaurants Reservations,Restaurants Table Service,Restaurants Take Out,RestaurantsPriceRange2,Smoking,Wheelchair Accessible,Wi Fi
0cWnURpfrb4MqKSzyVN4SQ,Alcazar Tapas Bar,1812 Cliff Dr,Santa Barbara,93109,CA,34.40171,-119.7212025,152,4,"Tapas Bars, Restaurants",0:0-0:0,17:0-21:15,17:0-21:15,17:0-21:45,17:0-21:45,17:0-21:45,,u'full_bar',"{u'divey': False, u'hipster': True, u'casual': None, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': False}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,TRUE,FALSE,FALSE,"{u'breakfast': False, u'brunch': False, u'lunch': False, u'dinner': True, u'latenight': None, u'dessert': None}",FALSE,FALSE,,u'average',TRUE,u'casual',FALSE,TRUE,FALSE,TRUE,FALSE,2,,TRUE,u'no'
fAiPD2OIEm9wtS7uJqzu5Q,Natural Cafe,6990 Market Pl Dr,Goleta,93117,CA,34.4294615,-119.8712408,130,4,"Food, Vegetarian, Salad, Restaurants, Cafes, American (Traditional), Burgers, Juice Bars & Smoothies",0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-15:0,11:0-21:0,11:0-21:0,'beer_and_wine',"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",TRUE,TRUE,"{u'valet': False, u'garage': None, u'street': None, u'lot': None, u'validated': False}",,TRUE,,TRUE,"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}",,TRUE,,u'average',TRUE,'casual',FALSE,TRUE,FALSE,TRUE,TRUE,2,,TRUE,u'free'
g9MWxLxQdADqja0qN1HKkQ,Carp Kitchen & Grocery,4945A Carpinteria Ave,Carpinteria,93013,CA,34.3992956,-119.5190157,16,5,"Grocery, Restaurants, Specialty Food, Sandwiches, Food",0:0-0:0,,10:0-19:0,10:0-19:0,10:0-17:0,10:0-19:0,10:0-17:0,u'beer_and_wine',,TRUE,TRUE,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}",,TRUE,,,,,FALSE,,,TRUE,,FALSE,,,FALSE,,2,,TRUE,u'free'
j8c8WFqySY1eybnkJfgjSg,The Revere Room,1759 S Jameson Ln,Montecito,93108,CA,34.42093307,-119.6286405,22,4,"Restaurants, Tapas/Small Plates, Bars, Cocktail Bars, American (New), Italian, Vegetarian, Nightlife",17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:30,17:0-21:30,17:0-21:0,u'full_bar',"{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}",TRUE,TRUE,"{u'valet': True, u'garage': False, u'street': False, u'lot': False, u'validated': False}",,TRUE,FALSE,,,FALSE,FALSE,,,TRUE,,FALSE,,TRUE,TRUE,FALSE,,,TRUE,u'free'
2l-spLLGUzRiZg8dF623Nw,1114 Sports Bar & Games,1114 State St,Santa Barbara,93101,CA,34.42282225,-119.7034016,144,4,"Beer Bar, Sports Bars, Pubs, Bars, Restaurants, Cocktail Bars, Gastropubs, Nightlife, Tapas Bars",0:0-0:0,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,10:0-21:0,u'full_bar',"{u'divey': False, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': None, u'romantic': False, u'classy': True, u'upscale': None}",TRUE,TRUE,"{u'valet': False, u'garage': True, u'street': False, u'lot': False, u'validated': False}",,,FALSE,TRUE,"{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': None}",TRUE,TRUE,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",u'average',TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,2,u'no',TRUE,u'free'
9kfN12wVGnKo54AaRjz0vQ,Guicho's Eatery,901 Linden Ave,Carpinteria,93013,CA,34.3985357,-119.5193015,179,4.5,"Restaurants, Desserts, Sandwiches, Food, Italian",,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,FALSE,FALSE,TRUE,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",,TRUE,,u'average',TRUE,'casual',None,TRUE,FALSE,,TRUE,2,,,'no'
noByYNtDLQAra9ccqxdfDw,H&M,827-833 State St,Santa Barbara,93101,CA,34.42020893,-119.7004597,24,3,"Women's Clothing, Accessories, Children's Clothing, Men's Clothing, Adult, Shopping, Fashion",11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,,,TRUE,TRUE,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,1,,,
Slg6Ec2D7vEBRmgVUfwkzQ,Angel Oak,8301 Hollister Ave,Santa Barbara,93117,CA,34.43416308,-119.9202039,202,4,"Restaurants, Seafood, American (New), Steakhouses",17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,u'full_bar',"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}",FALSE,TRUE,"{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': True}",,FALSE,,FALSE,"{'dessert': True, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}",,FALSE,,u'average',TRUE,u'dressy',None,TRUE,TRUE,TRUE,None,4,,TRUE,u'free'
IDtLPgUrqorrpqSLdfMhZQ,Helena Avenue Bakery,"131 Anacapa St, Ste C",Santa Barbara,93101,CA,34.4144445,-119.6906718,389,4,"Food, Restaurants, Salad, Coffee & Tea, Breakfast & Brunch, Sandwiches, Bakeries",0:0-0:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,u'none',"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,TRUE,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",FALSE,FALSE,,u'average',TRUE,'casual',None,TRUE,FALSE,FALSE,TRUE,2,,TRUE,u'no'
nUqrF-h9S7myCcvNDecOvw,Iron Horse Auto Body,825 Cacique St,Santa Barbara,93103,CA,34.4196198,-119.6770319,32,4.5,"Towing, Automotive, Body Shops",0:0-0:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,u'no'
bYjnX_J1bHZob10DoSFkqQ,Tinkle Belle Diaper Service,,Santa Barbara,93101,CA,34.420334,-119.7107494,17,5,"Parenting Classes, Maternity Wear, Fashion, Education, Specialty Schools, Local Services, Home Services, Laundry Services, Child Care & Day Care, Shopping, Baby Gear & Furniture",0:0-0:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,11:0-14:0,,,,TRUE,TRUE,,,TRUE,,,,,,,,,,,,,,,2,,TRUE,u'no'
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,93101,CA,34.4087147,-119.6850187,2404,4,"Live/Raw Food, Restaurants, Seafood, Beer Bar, Beer, Wine & Spirits, Bars, Food, Nightlife",0:0-0:0,11:0-21:0,11:0-21:0,11:0-14:0,11:0-21:0,11:0-21:0,11:0-21:0,'beer_and_wine',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}",,,,TRUE,"{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}",FALSE,FALSE,"{u'dj': False, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}",u'average',TRUE,'casual',TRUE,FALSE,FALSE,,TRUE,2,,,u'no'
x-SCuOwghy4GlZdVOKjt4g,Twisted Twig Fine Florals,,Santa Barbara,93105,CA,34.4208305,-119.6981901,72,5,"Florists, Event Planning & Services, Shopping, Flowers & Gifts, Party & Event Planning",,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,None,,,,,2,,,
gO3TIUbgD5fZiJuezx0kFA,The Manor Bar,1759 S Jameson Ln,Montecito,93108,CA,34.420769,-119.629177,7,4.5,"American (New), Nightlife, Hotels, Event Planning & Services, Restaurants, Hotels & Travel, Bars",16:0-23:0,16:0-23:0,16:0-23:0,16:0-23:0,16:0-0:0,16:0-0:0,16:0-23:0,u'full_bar',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,TRUE,None,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,FALSE,,,FALSE,,FALSE,,TRUE,,FALSE,,,,u'free'
1U8Kt44FIkC7RnJsNjaMTA,Teru Japanese Cuisine,1305 State St,Santa Barbara,93101,CA,34.42440637,-119.7060601,34,4.5,"Japanese, Restaurants, Beer, Wine & Spirits, Food, Sushi Bars",0:0-0:0,17:0-21:30,17:0-21:30,17:0-21:30,17:0-22:0,17:0-22:0,,u'beer_and_wine',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,TRUE,"{u'valet': False, u'garage': True, u'street': True, u'lot': False, u'validated': False}",,,,,,,,,,FALSE,,FALSE,,TRUE,TRUE,TRUE,,,,
6yaJPLJZyyoELd2lj5JgjQ,Reid's Appliances,409 Anacapa St,Santa Barbara,93101,CA,34.4169615,-119.6932345,31,4,"Shopping, Appliances, Appliances & Repair, Home & Garden, Local Services",9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-16:0,,,,FALSE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,TRUE,,,,,,,,,,None,,,,None,3,,TRUE,
X9eQxXnIAViTIlRtBRkqvQ,Santa Barbara Orchid Estate,1250 Orchid Dr,Santa Barbara,93111,CA,34.4209013,-119.80299,36,4,"Florists, Shopping, Flowers & Gifts",,,,,,,,,,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,None,,,,,2,,,
jR3sTUWCPuOCWpdm8Pn-wQ,Sun Sushi,3631 State St,Santa Barbara,93105,CA,34.44019263,-119.7415157,270,4.5,"Restaurants, Japanese, Sushi Bars",0:0-0:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-22:0,17:0-21:0,u'beer_and_wine',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': False}",FALSE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,FALSE,,TRUE,"{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",,FALSE,,u'average',TRUE,'casual',None,TRUE,TRUE,TRUE,TRUE,2,,TRUE,u'no'
6RBZfirnzE4NahJTn1UPNA,La Super-Rica Taqueria,622 N Milpas St,Santa Barbara,93103,CA,34.4279428,-119.6872838,1759,4,"Restaurants, Mexican",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,'beer_and_wine',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",TRUE,FALSE,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,TRUE,FALSE,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",FALSE,TRUE,,u'average',TRUE,'casual',None,TRUE,FALSE,FALSE,None,1,,,u'no'
wK2IixmZUOEFGz1QZqR99Q,Lovejoy's Pickle Room,126 E Canon Perdido,Santa Barbara,93101,CA,34.4221614,-119.6986193,75,4,"Sandwiches, Chinese, Cocktail Bars, Restaurants, Nightlife, Salad, Delis, Bars, Lounges",16:30-0:0,16:30-0:0,16:30-1:0,16:30-1:0,16:30-1:0,16:30-1:0,,'full_bar',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,FALSE,,,,TRUE,TRUE,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",'loud',TRUE,,None,TRUE,FALSE,,None,2,,,'no'
6VVbLYay8czrjKJ4xRoTxQ,Judge For Yourself Cafe,1218 Santa Barbara St,Santa Barbara,93101,CA,34.4259896,-119.7026565,110,4.5,"Restaurants, Breakfast & Brunch",6:30-14:0,6:30-14:0,6:30-14:0,6:30-14:0,6:30-14:0,6:30-14:0,6:30-14:0,'none',"{u'divey': True, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': False}",TRUE,TRUE,"{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",,TRUE,,u'average',TRUE,'casual',None,TRUE,FALSE,,TRUE,2,,,u'no'
EUzWWnvcx1pkkWxk2XV6QA,The Habit,888 Embarcadero Del Norte,Isla Vista,93117,CA,34.41325577,-119.8551922,59,4,"Burgers, Restaurants, Food",0:0-0:0,10:0-21:0,10:0-21:0,10:0-21:0,10:30-20:30,10:0-21:0,10:0-21:0,u'none',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,FALSE,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,TRUE,,u'loud',TRUE,u'casual',None,TRUE,FALSE,,TRUE,1,,,u'no'
EXYbKA1tocvOK_1tXxZXLA,Sushi GoGo,"119 Harbor Way, Ste B",Santa Barbara,93109,CA,34.4039742,-119.6933033,178,3.5,"Sushi Bars, Japanese, Restaurants",11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,u'beer_and_wine',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,TRUE,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,TRUE,,u'average',TRUE,u'casual',None,FALSE,FALSE,FALSE,TRUE,2,,,'no'
34Eqv8jXgxg_EEwcsNgeeg,Backyard Bowls,331 Motor Way,Santa Barbara,93101,CA,34.4151137,-119.6944966,659,4,"Health Markets, Coffee & Tea, Ice Cream & Frozen Yogurt, Restaurants, Juice Bars & Smoothies, Breakfast & Brunch, Food, American (New), Specialty Food",8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,u'none',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,TRUE,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}",FALSE,TRUE,,u'average',TRUE,u'casual',None,TRUE,FALSE,FALSE,TRUE,2,,,u'no'
qyXcWGL5-bU_uV2VKxqzTw,The Habit,216 S Milpas St,Santa Barbara,93103,CA,34.4191467,-119.6759499,164,4,"Restaurants, Burgers",,,,,,,,'none',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,TRUE,FALSE,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",FALSE,FALSE,,u'average',TRUE,'casual',None,TRUE,FALSE,FALSE,TRUE,1,,,u'no'
z6I4QVP1M1HXETgwD92XHg,Olio E Limone Ristorante,"11 W Victoria St, Ste 17",Santa Barbara,93101,CA,34.42299712,-119.7045224,488,4,"Restaurants, Italian",,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:30,17:0-21:30,17:0-21:30,u'full_bar',"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",TRUE,TRUE,"{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': False}",,,,FALSE,"{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",,TRUE,,u'average',TRUE,u'dressy',None,TRUE,TRUE,TRUE,TRUE,3,,,u'no'
sc-MRSa8K0BTE5m3tmgrQw,Clementine's Steak House,4631 Carpinteria Ave,Carpinteria,93013,CA,34.4014529,-119.5243441,280,4,"Steakhouses, American (Traditional), Desserts, Food, Restaurants",,,16:30-21:0,16:30-21:0,16:30-21:0,16:30-21:0,16:30-21:0,u'beer_and_wine',"{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,,,TRUE,"{'dessert': None, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",,TRUE,,u'average',TRUE,u'casual',None,TRUE,TRUE,TRUE,TRUE,2,,,u'no'
BQv7ntaOxs80FJAji2U9pg,Harry's Plaza Cafe,"3313 State St, Ste B",Santa Barbara,93105,CA,34.439317,-119.735834,337,3.5,"Restaurants, Event Planning & Services, American (Traditional), Venues & Event Spaces",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,u'full_bar',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,FALSE,,TRUE,"{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",,TRUE,,u'average',TRUE,'casual',None,TRUE,TRUE,TRUE,TRUE,2,,,u'no'
9u79dIXLQzmt9rnOZEnBaQ,The Habit Burger Grill,628 State St,Santa Barbara,93101,CA,34.418499,-119.697453,306,4,"Burgers, Restaurants",0:0-0:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,11:0-21:0,'none',"{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",TRUE,TRUE,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,TRUE,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}",,TRUE,,u'average',TRUE,'casual',None,TRUE,FALSE,FALSE,TRUE,1,,,u'no'
ERzIS-WRLw-80_B4yqcG3Q,Chuck's of Hawaii,3888 State St,Santa Barbara,93105,CA,34.4407042,-119.7500818,260,3.5,"Salad, Steakhouses, Restaurants, Nightlife, Seafood",17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,u'full_bar',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,FALSE,,TRUE,"{'dessert': False, 'latenight': None, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",TRUE,TRUE,,u'average',TRUE,u'casual',None,TRUE,TRUE,,TRUE,2,,,u'no'
Aes-0Q_guDeYewMapFs_vg,Longboard's Grill,210 Stearns Wharf,Santa Barbara,93101,CA,34.41029155,-119.6865422,516,3,"Nightlife, Seafood, American (Traditional), Bars, Restaurants",12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-21:0,11:0-21:0,11:0-20:0,'full_bar',"{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,,,TRUE,"{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': None, u'latenight': False, u'dessert': None}",TRUE,TRUE,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",u'average',TRUE,'casual',None,TRUE,FALSE,TRUE,TRUE,2,,,'no'
A263bVzMdU_-TIMhewOrjQ,Domingo's Cafe,5782 Hollister Ave,Goleta,93117,CA,34.4359922,-119.8260009,252,4,"Breakfast & Brunch, Restaurants, Mexican, American (Traditional)",6:0-14:0,6:0-14:0,6:0-14:0,6:0-14:0,6:0-14:0,6:0-14:0,6:0-14:0,u'beer_and_wine',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,FALSE,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': False, 'brunch': True, 'breakfast': True}",,FALSE,,u'average',TRUE,u'casual',None,TRUE,FALSE,TRUE,TRUE,2,,,'free'
NWiDQblpKeZwcHio6oEzUA,The Study Hall,6543 Pardall Rd,Isla Vista,93117,CA,34.4129958,-119.8557118,43,3,"Bars, Nightlife",19:0-0:0,18:0-0:0,18:0-0:0,18:0-0:0,18:0-0:0,16:0-0:0,,u'full_bar',"{'touristy': None, 'hipster': None, 'romantic': None, 'divey': True, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}",TRUE,TRUE,"{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}",,,,,,TRUE,TRUE,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}",u'loud',FALSE,,,TRUE,FALSE,,,1,,,'free'
1rC0hBT49gVljFQYTIGIaA,The James Joyce,513 State St,Santa Barbara,93190,CA,34.417066,-119.696134,163,3.5,"Irish Pub, Nightlife, Bars, Pubs",11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,u'full_bar',"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,TRUE,,,,TRUE,TRUE,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",'loud',FALSE,,,TRUE,FALSE,,,2,,,'no'
elX9a3nvGMSweRaMWgSb0Q,Starbucks,539 State St,Santa Barbara,93101,CA,34.417558,-119.696785,92,3.5,"Coffee & Tea, Food",0:0-0:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:30-21:0,6:30-21:0,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,FALSE,,,,,,TRUE,1,,,u'free'
r5sQtvsO4OVJgEH5H3uEAg,Starbucks,1235 State St,Santa Barbara,93101,CA,34.424064,-119.70583,73,2.5,"Food, Coffee & Tea",0:0-0:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,,,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,FALSE,,,,,,,,FALSE,,,,,,TRUE,1,,,'free'
UFpCraqzFBAhtZqmxmiWsA,Cat Therapy,"1213 State St, Ste L",Santa Barbara,93101,CA,34.4233019,-119.7054707,116,4.5,"Themed Cafes, Cafes, Pets, Arts & Entertainment, Women's Clothing, Coffee & Tea, Shopping, Pet Adoption, Fashion, Pet Sitting, Accessories, Pet Stores, Pet Services, Food, Restaurants",10:0-17:15,,10:0-19:0,10:0-19:0,10:0-20:0,10:0-20:0,10:0-19:0,,,TRUE,TRUE,"{'garage': None, 'street': True, 'validated': False, 'lot': None, 'valet': False}",,FALSE,,TRUE,,,,,u'quiet',FALSE,,,,,,FALSE,1,,TRUE,u'free'
